experiment,build,cell,aggregate_tps,ttft_avg_ms,ttft_p99_ms,itl_avg_ms,per_user_tps,spec_accept_rate,server_utilization
exp07-phaseC-mtp6,repne-fork-may5-evening,c4_ctx0,479.74,216.1,418.3,8.006,124.9,0.3219,0.0380
exp07-phaseC-mtp6,repne-fork-may5-evening,c4_ctx0,447.12,135.5,219.0,8.241,121.3,0.3714,0.0397
exp07-phaseC-mtp6,repne-fork-may5-evening,c4_ctx131072,326.07,1568.1,2760.5,11.439,87.4,0.4540,0.1065
exp07-phaseC-mtp6,repne-fork-may5-evening,c4_ctx131072,333.06,1571.3,2750.8,11.283,88.6,0.3966,0.1065
exp07-phaseC-mtp5-fullmatrix,repne-fork-may5-evening,c1_ctx0,124.29,70.3,74.9,7.772,128.7,0.4780,0.0080
exp07-phaseC-mtp5-fullmatrix,repne-fork-may5-evening,c1_ctx0,119.76,59.2,61.2,8.029,124.6,0.2619,0.0080
exp07-phaseC-mtp5-fullmatrix,repne-fork-may5-evening,c1_ctx0,115.67,72.8,78.6,7.247,138.0,0.5333,0.0080
exp07-phaseC-mtp5-fullmatrix,repne-fork-may5-evening,c1_ctx131072,100.82,770.4,787.8,9.383,106.6,0.4294,0.0752
exp07-phaseC-mtp5-fullmatrix,repne-fork-may5-evening,c1_ctx131072,100.72,762.2,766.1,9.572,104.5,0.4529,0.0752
exp07-phaseC-mtp5-fullmatrix,repne-fork-may5-evening,c1_ctx131072,102.07,787.9,800.2,9.507,105.2,0.2909,0.0752
exp07-phaseC-mtp5-fullmatrix,repne-fork-may5-evening,c1_ctx32000,125.04,326.5,329.8,7.432,134.6,0.4600,0.0241
exp07-phaseC-mtp5-fullmatrix,repne-fork-may5-evening,c1_ctx32000,117.20,317.9,318.9,8.412,118.9,0.4300,0.0253
exp07-phaseC-mtp5-fullmatrix,repne-fork-may5-evening,c1_ctx32000,112.03,319.9,322.1,8.601,116.3,0.3250,0.0253
exp07-phaseC-mtp5-fullmatrix,repne-fork-may5-evening,c2_ctx0,235.84,227.0,720.6,7.575,132.0,0.5680,0.0161
exp07-phaseC-mtp5-fullmatrix,repne-fork-may5-evening,c2_ctx0,227.77,116.3,144.8,7.905,126.5,0.5093,0.0169
exp07-phaseC-mtp5-fullmatrix,repne-fork-may5-evening,c2_ctx0,239.48,115.9,155.5,7.807,128.1,0.4263,0.0161
exp07-phaseC-mtp5-fullmatrix,repne-fork-may5-evening,c2_ctx131072,187.27,1104.2,1467.0,10.202,98.0,0.3576,0.0845
exp07-phaseC-mtp5-fullmatrix,repne-fork-may5-evening,c2_ctx131072,196.19,1061.8,1474.7,9.743,102.6,0.3697,0.0845
exp07-phaseC-mtp5-fullmatrix,repne-fork-may5-evening,c2_ctx131072,188.88,1023.9,1408.6,10.238,97.7,0.3212,0.0845
exp07-phaseC-mtp5-fullmatrix,repne-fork-may5-evening,c2_ctx32000,229.00,433.3,629.7,8.532,117.2,0.3275,0.0249
exp07-phaseC-mtp5-fullmatrix,repne-fork-may5-evening,c2_ctx32000,235.54,428.0,628.9,7.205,138.8,0.3655,0.0338
exp07-phaseC-mtp5-fullmatrix,repne-fork-may5-evening,c2_ctx32000,229.21,440.5,629.4,8.596,116.3,0.3525,0.0346
exp07-phaseC-mtp5-fullmatrix,repne-fork-may5-evening,c4_ctx0,466.07,143.2,258.8,7.926,126.2,0.4483,0.0330
exp07-phaseC-mtp5-fullmatrix,repne-fork-may5-evening,c4_ctx0,455.26,134.7,181.8,7.831,127.7,0.4964,0.0330
exp07-phaseC-mtp5-fullmatrix,repne-fork-may5-evening,c4_ctx0,466.12,138.7,215.4,8.077,123.8,0.3796,0.0330
exp07-phaseC-mtp5-fullmatrix,repne-fork-may5-evening,c4_ctx131072,346.31,1485.4,2612.8,10.962,91.2,0.3833,0.1014
exp07-phaseC-mtp5-fullmatrix,repne-fork-may5-evening,c4_ctx131072,344.36,1535.6,2612.6,10.967,91.2,0.4000,0.1014
exp07-phaseC-mtp5-fullmatrix,repne-fork-may5-evening,c4_ctx131072,350.04,1937.5,3155.4,10.910,91.7,0.3274,0.1014
exp07-phaseC-mtp5-fullmatrix,repne-fork-may5-evening,c4_ctx32000,449.44,733.2,1261.2,8.724,114.6,0.4368,0.0532
exp07-phaseC-mtp5-fullmatrix,repne-fork-may5-evening,c4_ctx32000,430.29,732.4,1264.9,9.069,110.3,0.3118,0.0528
exp07-phaseC-mtp5-fullmatrix,repne-fork-may5-evening,c4_ctx32000,455.28,738.0,1279.6,8.612,116.1,0.4013,0.0528
exp07-phaseC-mtp5-seqs64,repne-fork-may5-evening,c1_ctx0,116.82,68.7,72.9,7.823,127.8,0.4571,0.0080
exp07-phaseC-mtp5-seqs64,repne-fork-may5-evening,c1_ctx0,114.98,57.8,60.2,7.460,134.0,0.5846,0.0080
exp07-phaseC-mtp5-seqs64,repne-fork-may5-evening,c4_ctx0,480.20,118.1,137.7,7.745,129.1,0.3869,0.0321
exp07-phaseC-mtp5-seqs64,repne-fork-may5-evening,c4_ctx0,459.25,126.5,199.5,7.726,129.4,0.4626,0.0080
exp07-phaseC-mtp5-seqs64,repne-fork-may5-evening,c4_ctx131072,337.23,1388.6,2448.1,11.299,88.5,0.4161,0.1014
exp07-phaseC-mtp5-seqs64,repne-fork-may5-evening,c4_ctx131072,352.36,1831.0,3044.2,10.758,93.0,0.3581,0.1014
exp07-phaseD-nvfp4-repne,repne-fork-may5-evening,c1_ctx0,38.97,160.7,160.7,25.394,39.4,0.0588,0.0046
exp07-phaseD-nvfp4-repne,repne-fork-may5-evening,c1_ctx0,67.78,140.6,141.2,14.897,67.1,0.2941,0.0046
exp07-phaseD-nvfp4-repne,repne-fork-may5-evening,c1_ctx0,48.32,154.2,154.2,20.772,48.1,0.1275,0.0049
exp07-phaseD-nvfp4-repne,repne-fork-may5-evening,c1_ctx131072,46.58,18658.6,18658.6,21.646,46.2,0.2095,0.0329
exp07-phaseD-nvfp4-repne,repne-fork-may5-evening,c1_ctx131072,54.66,18662.6,18662.6,18.597,53.8,0.2059,0.0329
exp07-phaseD-nvfp4-repne,repne-fork-may5-evening,c1_ctx131072,51.56,18647.7,18647.7,19.539,51.2,0.1714,0.0329
exp07-phaseD-nvfp4-repne,repne-fork-may5-evening,c1_ctx32000,48.53,2949.7,2949.7,17.664,56.6,0.0000,0.0116
exp07-phaseD-nvfp4-repne,repne-fork-may5-evening,c1_ctx32000,55.90,2942.7,2942.7,17.937,55.8,0.2190,0.0116
exp07-phaseD-nvfp4-repne,repne-fork-may5-evening,c1_ctx32000,48.24,2948.8,2948.8,21.054,47.5,0.2451,0.0116
exp07-phaseD-nvfp4-repne,repne-fork-may5-evening,c2_ctx0,105.89,545.2,1320.2,21.925,45.6,0.1127,0.0049
exp07-phaseD-nvfp4-repne,repne-fork-may5-evening,c2_ctx0,97.95,174.9,238.1,23.804,42.0,0.1394,0.0091
exp07-phaseD-nvfp4-repne,repne-fork-may5-evening,c2_ctx0,77.01,219.4,294.9,25.725,38.9,0.0303,0.0091
exp07-phaseD-nvfp4-repne,repne-fork-may5-evening,c2_ctx131072,42.92,28597.0,37757.3,35.931,27.8,0.0960,0.0651
exp07-phaseD-nvfp4-repne,repne-fork-may5-evening,c2_ctx131072,41.79,28627.4,37797.9,36.962,27.1,0.1364,0.0651
exp07-phaseD-nvfp4-repne,repne-fork-may5-evening,c2_ctx131072,43.41,28653.5,37825.2,35.465,28.2,0.0539,0.0651
exp07-phaseD-nvfp4-repne,repne-fork-may5-evening,c2_ctx32000,76.04,4535.2,5916.9,27.412,36.5,0.0238,0.0231
exp07-phaseD-nvfp4-repne,repne-fork-may5-evening,c2_ctx32000,75.98,4515.4,5901.1,25.262,39.6,0.0048,0.0000
exp07-phaseD-nvfp4-repne,repne-fork-may5-evening,c2_ctx32000,92.71,4514.4,5896.8,23.225,43.1,0.0931,0.0231
exp07-phaseD-nvfp4-repne,repne-fork-may5-evening,c4_ctx0,175.61,313.4,403.9,24.493,40.8,0.0588,0.0182
exp07-phaseD-nvfp4-repne,repne-fork-may5-evening,c4_ctx0,170.80,254.9,304.2,24.678,40.5,0.0784,0.0182
exp07-phaseD-nvfp4-repne,repne-fork-may5-evening,c4_ctx0,181.10,355.2,438.6,23.741,42.1,0.1667,0.0182
exp07-phaseD-nvfp4-repne,repne-fork-may5-evening,c4_ctx131072,2.38,39091.0,57835.8,1058.032,0.9,0.2222,0.0326
exp07-phaseD-nvfp4-repne,repne-fork-may5-evening,c4_ctx131072,2.31,38532.0,57315.4,1061.203,0.9,0.0000,0.0326
exp07-phaseD-nvfp4-repne,repne-fork-may5-evening,c4_ctx131072,2.28,38167.4,56962.4,1080.358,0.9,0.1111,0.0326
exp07-phaseD-nvfp4-repne,repne-fork-may5-evening,c4_ctx32000,143.81,7692.3,11877.0,31.203,32.0,0.0343,0.0462
exp07-phaseD-nvfp4-repne,repne-fork-may5-evening,c4_ctx32000,162.29,7497.9,11680.8,28.374,35.2,0.0735,0.0116
exp07-phaseD-nvfp4-repne,repne-fork-may5-evening,c4_ctx32000,168.87,7684.9,11868.1,27.849,35.9,0.0976,0.0462
exp08-X1-fp8mtp5,repne-fork-may5-evening,c16_ctx0,1325.75,208.5,306.6,11.700,85.5,0.3513,0.1352
exp08-X1-fp8mtp5,repne-fork-may5-evening,c16_ctx0,1333.67,224.6,322.6,11.667,85.7,0.3453,0.1352
exp08-X1-fp8mtp5,repne-fork-may5-evening,c16_ctx32000,1085.76,2973.4,4459.0,14.400,69.4,0.5550,0.1584
exp08-X1-fp8mtp5,repne-fork-may5-evening,c16_ctx32000,1091.30,2824.3,4410.0,14.635,68.3,0.4646,0.1576
exp08-X1-fp8mtp5,repne-fork-may5-evening,c16_ctx64000,972.07,5939.2,6146.2,16.092,62.1,0.4062,0.1808
exp08-X1-fp8mtp5,repne-fork-may5-evening,c16_ctx64000,954.50,6014.6,6219.1,16.385,61.0,0.3925,0.1808
exp08-X1-fp8mtp5,repne-fork-may5-evening,c32_ctx0,1723.95,410.1,476.2,17.837,56.1,0.3981,0.2822
exp08-X1-fp8mtp5,repne-fork-may5-evening,c32_ctx0,1729.07,382.2,447.0,17.276,57.9,0.4101,0.2797
exp08-X1-fp8mtp5,repne-fork-may5-evening,c32_ctx16000,1543.41,3196.2,3267.7,20.116,49.7,0.3732,0.3050
exp08-X1-fp8mtp5,repne-fork-may5-evening,c32_ctx16000,1579.08,3174.4,3245.2,19.666,50.8,0.3588,0.3050
exp08-X1-fp8mtp5,repne-fork-may5-evening,c32_ctx32000,1407.32,5775.9,5892.7,21.896,45.7,0.3725,0.3131
exp08-X1-fp8mtp5,repne-fork-may5-evening,c32_ctx32000,1417.95,5103.7,5201.4,21.758,46.0,0.3842,0.3131
exp08-X1-fp8mtp5,repne-fork-may5-evening,c8_ctx0,874.96,157.7,273.8,8.690,115.1,0.4259,0.0701
exp08-X1-fp8mtp5,repne-fork-may5-evening,c8_ctx0,856.69,150.7,201.0,8.933,111.9,0.3563,0.0701
exp08-X1-fp8mtp5,repne-fork-may5-evening,c8_ctx131072,535.45,3384.5,5761.9,14.000,71.4,0.5387,0.1369
exp08-X1-fp8mtp5,repne-fork-may5-evening,c8_ctx131072,529.65,3367.4,6066.5,14.585,68.6,0.4976,0.1343
exp08-X1-fp8mtp5,repne-fork-may5-evening,c8_ctx32000,779.32,1444.0,2602.3,9.964,100.4,0.3436,0.0896
exp08-X1-fp8mtp5,repne-fork-may5-evening,c8_ctx32000,779.29,1240.5,2276.4,9.930,100.7,0.3485,0.0900
exp08-X1-fp8mtp3,repne-fork-may5-evening,c16_ctx0,1518.84,224.0,331.8,10.374,96.4,0.4918,0.0928
exp08-X1-fp8mtp3,repne-fork-may5-evening,c16_ctx0,1522.44,198.1,300.1,10.363,96.5,0.5164,0.0928
exp08-X1-fp8mtp3,repne-fork-may5-evening,c16_ctx32000,1180.66,2459.8,4600.6,14.195,70.4,0.6185,0.1085
exp08-X1-fp8mtp3,repne-fork-may5-evening,c16_ctx32000,1191.33,2416.9,4602.9,14.092,71.0,0.5783,0.1085
exp08-X1-fp8mtp3,repne-fork-may5-evening,c16_ctx64000,1050.47,6704.1,7359.4,14.197,70.4,0.5296,0.0435
exp08-X1-fp8mtp3,repne-fork-may5-evening,c16_ctx64000,1043.66,6501.9,6734.4,14.804,67.5,0.5687,0.0551
exp08-X1-fp8mtp3,repne-fork-may5-evening,c32_ctx0,2074.83,313.4,457.3,14.914,67.1,0.5353,0.1723
exp08-X1-fp8mtp3,repne-fork-may5-evening,c32_ctx0,2092.65,327.4,500.2,14.884,67.2,0.5147,0.1723
exp08-X1-fp8mtp3,repne-fork-may5-evening,c32_ctx16000,1895.16,6877.0,8406.3,17.396,57.5,0.4972,0.2323
exp08-X1-fp8mtp3,repne-fork-may5-evening,c32_ctx16000,1889.41,6883.6,8409.6,17.417,57.4,0.5398,0.2327
exp08-X1-fp8mtp3,repne-fork-may5-evening,c32_ctx32000,1665.93,8283.9,8539.0,18.902,52.9,0.5115,0.2277
exp08-X1-fp8mtp3,repne-fork-may5-evening,c32_ctx32000,1646.68,8180.2,8447.5,19.128,52.3,0.5385,0.2277
exp08-X1-fp8mtp3,repne-fork-may5-evening,c8_ctx0,866.83,147.5,240.0,8.827,113.3,0.5241,0.0489
exp08-X1-fp8mtp3,repne-fork-may5-evening,c8_ctx0,883.11,167.2,261.5,8.933,111.9,0.5368,0.0497
exp08-X1-fp8mtp3,repne-fork-may5-evening,c8_ctx131072,539.68,4025.7,6664.5,19.277,51.9,0.6333,0.0716
exp08-X1-fp8mtp3,repne-fork-may5-evening,c8_ctx131072,529.22,3832.4,6695.0,16.059,62.3,0.7253,0.1130
exp08-X1-fp8mtp3,repne-fork-may5-evening,c8_ctx32000,794.80,1315.0,2329.7,9.780,102.2,0.5271,0.0667
exp08-X1-fp8mtp3,repne-fork-may5-evening,c8_ctx32000,796.07,1258.7,2326.3,9.784,102.2,0.5052,0.0667
exp08-X1-fp8nospec,repne-fork-may5-evening,c16_ctx0,1127.09,179.1,236.0,14.019,71.3,0.0000,0.0247
exp08-X1-fp8nospec,repne-fork-may5-evening,c16_ctx0,1126.29,210.5,255.8,14.010,71.4,0.0000,0.0247
exp08-X1-fp8nospec,repne-fork-may5-evening,c16_ctx32000,983.56,1817.1,1856.6,16.178,61.8,0.0000,0.0524
exp08-X1-fp8nospec,repne-fork-may5-evening,c16_ctx32000,983.32,1821.3,1904.1,16.198,61.7,0.0000,0.0524
exp08-X1-fp8nospec,repne-fork-may5-evening,c16_ctx64000,861.90,3751.6,3819.9,18.360,54.5,0.0000,0.0678
exp08-X1-fp8nospec,repne-fork-may5-evening,c16_ctx64000,862.12,3758.4,3829.9,18.350,54.5,0.0000,0.0678
exp08-X1-fp8nospec,repne-fork-may5-evening,c32_ctx0,1875.93,345.7,369.8,16.453,60.8,0.0000,0.0493
exp08-X1-fp8nospec,repne-fork-may5-evening,c32_ctx0,1875.01,340.3,408.1,17.130,58.4,0.0000,0.0493
exp08-X1-fp8nospec,repne-fork-may5-evening,c32_ctx16000,1710.48,2268.6,2312.4,18.580,53.8,0.0000,0.0000
exp08-X1-fp8nospec,repne-fork-may5-evening,c32_ctx16000,1707.83,2330.6,2372.7,18.626,53.7,0.0000,0.0000
exp08-X1-fp8nospec,repne-fork-may5-evening,c32_ctx32000,1513.11,3839.9,3897.3,20.898,47.9,0.0000,0.0000
exp08-X1-fp8nospec,repne-fork-may5-evening,c32_ctx32000,1515.42,3846.9,3905.5,20.876,47.9,0.0000,0.0000
exp08-X1-fp8nospec,repne-fork-may5-evening,c8_ctx0,573.45,119.4,147.2,13.848,72.2,0.0000,0.0123
exp08-X1-fp8nospec,repne-fork-may5-evening,c8_ctx0,573.71,121.0,153.3,13.849,72.2,0.0000,0.0123
exp08-X1-fp8nospec,repne-fork-may5-evening,c8_ctx131072,430.87,3788.5,3867.5,18.379,54.4,0.0000,0.0817
exp08-X1-fp8nospec,repne-fork-may5-evening,c8_ctx131072,431.07,3778.4,3858.7,18.361,54.5,0.0000,0.0817
exp08-X1-fp8nospec,repne-fork-may5-evening,c8_ctx32000,521.47,832.9,1007.4,14.912,67.1,0.0000,0.0277
exp08-X1-fp8nospec,repne-fork-may5-evening,c8_ctx32000,520.46,846.6,970.0,14.844,67.4,0.0000,0.0277
exp09-bf16-dflash,harness-upstream,c1_ctx0,85.127,65.433,73.442,11.331,88.355,0.1618,0.0163
exp09-bf16-dflash,harness-v0.4.8,c1_ctx0,83.153,64.112,73.961,11.597,86.422,0.2045,0.0156
exp09-bf16-dflash,harness-upstream,c1_ctx32768,84.408,231.839,236.11,11.407,88.374,0.2188,0.0459
exp09-bf16-dflash,harness-v0.4.8,c1_ctx32768,94.27,228.793,231.732,10.466,95.893,0.1641,0.0467
exp09-bf16-dflash,harness-upstream,c8_ctx0,586.378,149.039,199.011,13.09,77.088,0.2564,0.1229
exp09-bf16-dflash,harness-v0.4.8,c8_ctx0,591.379,177.87,296.362,13.12,76.753,0.2308,0.1214
exp09-bf16-dflash,harness-upstream,c8_ctx32768,551.324,634.417,1482.61,13.558,75.082,0.2605,0.1533
exp09-bf16-dflash,harness-v0.4.8,c8_ctx32768,559.0,640.236,1443.136,13.195,80.297,0.2393,0.1533
exp09-bf16-dflash,harness-v0.4.8,c1_ctx0,91.144,70.855,75.422,10.816,92.78,0.1856,0.0163
exp09-bf16-dflash,harness-v0.4.8,c1_ctx16384,87.371,141.969,143.992,11.171,89.749,0.178,0.0311
exp09-bf16-dflash,harness-v0.4.8,c1_ctx32768,91.169,232.69,234.109,10.714,93.428,0.4091,0.0467
exp09-bf16-dflash,harness-v0.4.8,c1_ctx65536,86.412,288.839,291.485,11.372,88.098,0.25,0.0762
exp09-bf16-dflash,harness-v0.4.8,c1_ctx134144,83.688,512.601,521.489,11.385,88.821,0.4234,0.1385
exp09-bf16-dflash,harness-v0.4.8,c2_ctx0,176.854,124.965,146.469,11.153,89.688,0.1934,0.0327
exp09-bf16-dflash,harness-v0.4.8,c2_ctx16384,173.855,211.172,275.946,11.355,88.192,0.1976,0.0475
exp09-bf16-dflash,harness-v0.4.8,c2_ctx32768,172.708,301.414,416.857,11.455,87.5,0.1855,0.0622
exp09-bf16-dflash,harness-v0.4.8,c2_ctx65536,159.16,408.764,532.634,12.098,82.947,0.2218,0.091
exp09-bf16-dflash,harness-v0.4.8,c2_ctx134144,158.977,703.631,967.139,12.089,83.003,0.2198,0.154
exp09-bf16-dflash,harness-v0.4.8,c4_ctx0,323.72,134.403,147.667,12.096,82.988,0.1938,0.0622
exp09-bf16-dflash,harness-v0.4.8,c4_ctx16384,323.786,272.025,500.31,12.015,83.592,0.2083,0.0778
exp09-bf16-dflash,harness-v0.4.8,c4_ctx32768,335.32,460.971,823.97,11.687,86.034,0.2263,0.0949
exp09-bf16-dflash,harness-v0.4.8,c4_ctx65536,328.707,567.932,1069.128,11.833,84.771,0.1756,0.1229
exp09-bf16-dflash,harness-v0.4.8,c4_ctx134144,280.331,1007.674,1891.007,13.004,78.131,0.2581,0.1828
exp09-bf16-dflash,harness-v0.4.8,c8_ctx0,577.32,159.438,189.441,13.319,75.543,0.2656,0.1221
exp09-bf16-dflash,harness-v0.4.8,c8_ctx16384,561.031,388.715,860.598,13.417,75.516,0.2625,0.1393
exp09-bf16-dflash,harness-v0.4.8,c8_ctx32768,548.966,679.19,1434.184,13.376,77.744,0.2842,0.1533
exp09-bf16-dflash,harness-v0.4.8,c8_ctx65536,535.131,922.668,2006.167,13.585,77.805,0.2,0.1805
exp09-bf16-dflash,harness-v0.4.8,c8_ctx134144,469.554,2157.662,3669.495,16.507,60.79,0.2195,0.2536
exp09-bf16-dflash,harness-v0.4.8,c16_ctx0,871.567,226.316,311.939,17.976,55.813,0.2141,0.2552
exp09-bf16-dflash,harness-v0.4.8,c16_ctx16384,870.178,885.363,1579.63,17.94,55.875,0.1974,0.2762
exp09-bf16-dflash,harness-v0.4.8,c16_ctx32768,826.208,1440.978,2803.752,18.785,53.502,0.181,0.291
exp09-bf16-dflash,harness-v0.4.8,c16_ctx65536,752.559,2126.592,4119.302,20.212,49.801,0.2091,0.3089
exp09-bf16-dflash,harness-v0.4.8,c16_ctx134144,661.013,3399.478,7733.977,22.45,44.77,0.2373,0.3688
exp09-bf16-dflash,harness-v0.4.8,c32_ctx0,1125.263,351.738,444.971,25.466,40.684,0.2451,0.473
exp09-bf16-dflash,harness-v0.4.8,c32_ctx16384,1079.001,1983.533,3166.843,26.457,39.324,0.2966,0.5096
exp09-bf16-dflash,harness-v0.4.8,c32_ctx32768,1004.786,3784.525,5768.581,29.05,36.224,0.2563,0.0443
exp09-bf16-dflash,harness-v0.4.8,c32_ctx65536,915.74,6144.96,7945.018,31.725,34.143,0.2476,0.5757
exp09-bf16-dflash,harness-v0.4.8,c32_ctx134144,788.204,14480.839,16053.059,38.553,26.133,0.1819,0.6449
exp09-bf16-dflash,harness-v0.4.8,c1_ctx0,90.366,64.666,73.35,10.867,92.327,0.1818,0.0163
exp09-bf16-dflash,harness-v0.4.8,c1_ctx16384,93.012,143.807,147.499,10.615,94.344,0.2879,0.0311
exp09-bf16-dflash,harness-v0.4.8,c1_ctx32768,92.867,233.094,234.005,10.692,93.58,0.1914,0.0467
exp09-bf16-dflash,harness-v0.4.8,c1_ctx65536,89.589,297.861,315.431,10.979,91.145,0.2695,0.0762
exp09-bf16-dflash,harness-v0.4.8,c1_ctx134144,82.101,512.371,519.76,11.73,85.304,0.2258,0.1385
exp09-bf16-dflash,harness-v0.4.8,c2_ctx0,171.411,123.967,140.994,11.393,88.071,0.1699,0.0319
exp09-bf16-dflash,harness-v0.4.8,c2_ctx16384,171.148,208.01,275.424,11.522,86.872,0.1593,0.0475
exp09-bf16-dflash,harness-v0.4.8,c2_ctx32768,171.313,312.136,450.73,11.471,87.411,0.2177,0.0622
exp09-bf16-dflash,harness-v0.4.8,c2_ctx65536,170.222,423.947,543.314,11.405,88.108,0.25,0.0918
exp09-bf16-dflash,harness-v0.4.8,c2_ctx134144,168.092,709.103,971.448,11.635,85.982,0.2651,0.154
exp09-bf16-dflash,harness-v0.4.8,c4_ctx0,324.396,132.568,176.682,12.036,83.385,0.1906,0.063
exp09-bf16-dflash,harness-v0.4.8,c4_ctx16384,331.918,274.51,458.76,11.833,84.744,0.25,0.0786
exp09-bf16-dflash,harness-v0.4.8,c4_ctx32768,327.023,446.347,770.055,11.949,84.052,0.1606,0.0949
exp09-bf16-dflash,harness-v0.4.8,c4_ctx65536,313.895,587.07,1011.208,12.195,82.366,0.2221,0.1221
exp09-bf16-dflash,harness-v0.4.8,c4_ctx134144,296.005,924.843,1879.546,12.869,77.988,0.2674,0.1844
exp09-bf16-dflash,harness-v0.4.8,c8_ctx0,588.075,163.062,206.491,13.057,77.156,0.2622,0.1229
exp09-bf16-dflash,harness-v0.4.8,c8_ctx16384,565.255,389.806,861.908,13.135,78.627,0.2768,0.1377
exp09-bf16-dflash,harness-v0.4.8,c8_ctx32768,536.116,763.047,1530.508,13.653,76.303,0.2332,0.1564
exp09-bf16-dflash,harness-v0.4.8,c8_ctx65536,527.417,807.306,1900.388,13.971,72.791,0.2474,0.182
exp09-bf16-dflash,harness-v0.4.8,c8_ctx134144,464.667,1848.141,3523.566,16.626,60.343,0.1726,0.2536
exp09-bf16-dflash,harness-v0.4.8,c16_ctx0,892.582,212.902,306.868,17.636,56.935,0.2152,0.2575
exp09-bf16-dflash,harness-v0.4.8,c16_ctx16384,884.654,855.429,1514.893,17.636,56.885,0.2105,0.2762
exp09-bf16-dflash,harness-v0.4.8,c16_ctx32768,812.072,1638.825,3062.043,19.022,52.756,0.1632,0.2917
exp09-bf16-dflash,harness-v0.4.8,c16_ctx65536,773.664,2196.05,4189.478,19.847,50.639,0.2165,0.3096
exp09-bf16-dflash,harness-v0.4.8,c16_ctx134144,635.242,3864.964,7573.043,23.211,43.488,0.2412,0.3656
exp09-bf16-dflash,harness-v0.4.8,c32_ctx0,1114.556,348.874,444.898,25.49,41.538,0.2497,0.4746
exp09-bf16-dflash,harness-v0.4.8,c32_ctx16384,1089.538,1589.076,3089.125,25.948,41.178,0.2743,0.4956
exp09-bf16-dflash,harness-v0.4.8,c32_ctx32768,1021.146,3934.176,5853.034,28.59,36.277,0.2684,0.5524
exp09-bf16-dflash,harness-v0.4.8,c32_ctx65536,923.242,6645.843,8177.307,32.58,31.749,0.2222,0.5765
exp09-bf16-dflash,harness-v0.4.8,c32_ctx134144,779.977,11904.322,16391.365,37.153,27.699,0.2156,0.1377
exp09-bf16-dflash,harness-v0.4.8,c1_ctx0,89.755,69.811,73.823,10.933,91.927,0.3371,0.0163
exp09-bf16-dflash,harness-v0.4.8,c1_ctx16384,89.919,144.332,145.982,10.929,91.557,0.1136,0.0311
exp09-bf16-dflash,harness-v0.4.8,c1_ctx32768,88.692,229.367,230.581,11.105,90.082,0.1641,0.0459
exp09-bf16-dflash,harness-v0.4.8,c1_ctx65536,90.122,291.305,293.753,10.879,92.034,0.1411,0.0762
exp09-bf16-dflash,harness-v0.4.8,c1_ctx134144,80.997,506.97,519.858,11.773,85.344,0.2292,0.1385
exp09-bf16-dflash,harness-v0.4.8,c2_ctx0,164.5,123.766,140.182,11.81,85.175,0.1934,0.0311
exp09-bf16-dflash,harness-v0.4.8,c2_ctx16384,174.676,211.924,278.254,11.252,89.192,0.1914,0.0475
exp09-bf16-dflash,harness-v0.4.8,c2_ctx32768,168.24,303.209,426.383,11.679,85.691,0.1552,0.0622
exp09-bf16-dflash,harness-v0.4.8,c2_ctx65536,166.24,408.22,560.498,11.738,85.528,0.2042,0.0918
exp09-bf16-dflash,harness-v0.4.8,c2_ctx134144,159.404,699.616,955.084,12.129,82.732,0.1767,0.154
exp09-bf16-dflash,harness-v0.4.8,c4_ctx0,323.076,135.711,150.457,12.123,82.809,0.2147,0.0622
exp09-bf16-dflash,harness-v0.4.8,c4_ctx16384,338.466,274.755,462.789,11.684,85.898,0.2146,0.0794
exp09-bf16-dflash,harness-v0.4.8,c4_ctx32768,323.472,430.827,827.606,12.031,83.345,0.194,0.0949
exp09-bf16-dflash,harness-v0.4.8,c4_ctx65536,314.816,587.155,1002.855,12.251,81.872,0.1719,0.1221
exp09-bf16-dflash,harness-v0.4.8,c4_ctx134144,283.842,999.031,1898.474,13.262,75.882,0.2118,0.1852
exp09-bf16-dflash,harness-v0.4.8,c8_ctx0,572.291,152.643,186.306,13.352,75.402,0.2758,0.1221
exp09-bf16-dflash,harness-v0.4.8,c8_ctx16384,579.346,385.353,831.28,13.165,76.632,0.2764,0.1385
exp09-bf16-dflash,harness-v0.4.8,c8_ctx32768,541.335,708.998,1547.022,13.223,80.073,0.3299,0.154
exp09-bf16-dflash,harness-v0.4.8,c8_ctx65536,522.158,1007.495,2057.007,14.48,70.83,0.2188,0.0
exp09-bf16-dflash,harness-v0.4.8,c8_ctx134144,480.201,1943.874,3833.217,15.758,64.375,0.2443,0.2521
exp09-bf16-dflash,harness-v0.4.8,c16_ctx0,885.316,230.209,294.595,17.726,56.657,0.2418,0.2606
exp09-bf16-dflash,harness-v0.4.8,c16_ctx16384,838.506,909.248,1615.492,18.537,54.127,0.1816,0.2777
exp09-bf16-dflash,harness-v0.4.8,c16_ctx32768,835.81,1673.666,3065.021,18.503,54.303,0.2138,0.2902
exp09-bf16-dflash,harness-v0.4.8,c16_ctx65536,774.884,1836.461,4004.829,19.881,50.471,0.24,0.3096
exp09-bf16-dflash,harness-v0.4.8,c16_ctx134144,678.709,3356.879,7765.157,22.117,45.553,0.226,0.3742
exp09-bf16-dflash,harness-v0.4.8,c32_ctx0,1123.499,362.891,482.367,25.739,39.727,0.2371,0.473
